pi_name,station,depth_m,analysis,sample_name,metabolite,concentration_ppb,notes
Vick-Majors,Keweenaw_Bay_KB,1,wholewater_cyanotoxins,Vick-Majors_Keweenaw_Bay_KB_20.02.2022_1_wholewater_cyanotoxins_A,Nodularin_ppb,ND,
Vick-Majors,Keweenaw_Bay_KB,1,wholewater_cyanotoxins,Vick-Majors_Keweenaw_Bay_KB_20.02.2022_1_wholewater_cyanotoxins_A,Dihydroanatoxin_ppb,ND,
Vick-Majors,Keweenaw_Bay_KB,1,wholewater_cyanotoxins,Vick-Majors_Keweenaw_Bay_KB_20.02.2022_1_wholewater_cyanotoxins_A,Anatoxin-a_ppb,ND,
Vick-Majors,Keweenaw_Bay_KB,1,wholewater_cyanotoxins,Vick-Majors_Keweenaw_Bay_KB_20.02.2022_1_wholewater_cyanotoxins_A,Homoanatoxin-a_ppb,ND,
Vick-Majors,Keweenaw_Bay_KB,1,wholewater_cyanotoxins,Vick-Majors_Keweenaw_Bay_KB_20.02.2022_1_wholewater_cyanotoxins_A,Cylindrospermopsin_ppb,ND,
Vick-Majors,Keweenaw_Bay_KB,1,wholewater_cyanotoxins,Vick-Majors_Keweenaw_Bay_KB_20.02.2022_1_wholewater_cyanotoxins_A,7-epi-Cylindrospermopsin_ppb,ND,
Vick-Majors,Keweenaw_Bay_KB,1,wholewater_cyanotoxins,Vick-Majors_Keweenaw_Bay_KB_20.02.2022_1_wholewater_cyanotoxins_A,7-deoxy-Cylindrospermopsin_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,D-Asp3-Dhb7-RR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-RR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-YR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-HtyR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-LR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-Dha-LR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-D-Asp3-LR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-Leu1-LR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-HilR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-WR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-LA_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-LY_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-LW_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,MC-LF_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,AnabaenopeptinB_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,AnabaenopeptinF_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,AnabaenopeptinA_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,OscillamideY_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,Nodularin_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,Dihydroanatoxin_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,Anatoxin-a_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,Homoanatoxin-a_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,Cylindrospermopsin_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,7-epi-Cylindrospermopsin_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,8.5,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_8.5_wholewater_cyanotoxins_A,7-deoxy-Cylindrospermopsin_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,D-Asp3-Dhb7-RR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-RR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-YR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-HtyR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-LR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-Dha-LR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-D-Asp3-LR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-Leu1-LR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-HilR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-WR_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-LA_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-LY_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-LW_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,MC-LF_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,AnabaenopeptinB_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,AnabaenopeptinF_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,AnabaenopeptinA_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,OscillamideY_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,Nodularin_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,Dihydroanatoxin_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,Anatoxin-a_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,Homoanatoxin-a_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,Cylindrospermopsin_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,7-epi-Cylindrospermopsin_ppb,ND,
Doubek,Saint_Martin_Bay_SM-LH,0,wholewater_cyanotoxins,Doubek_Saint_Martin_Bay_SM-LH_17.02.2022_0_wholewater_cyanotoxins_A,7-deoxy-Cylindrospermopsin_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,D-Asp3-Dhb7-RR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-RR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-YR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-HtyR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-LR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-Dha-LR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-D-Asp3-LR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-Leu1-LR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-HilR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-WR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-LA_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-LY_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-LW_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,MC-LF_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,AnabaenopeptinB_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,AnabaenopeptinF_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,AnabaenopeptinA_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,OscillamideY_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,Nodularin_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,Dihydroanatoxin_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,Anatoxin-a_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,Homoanatoxin-a_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,Cylindrospermopsin_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,7-epi-Cylindrospermopsin_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,10,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_10_wholewater_cyanotoxins_A,7-deoxy-Cylindrospermopsin_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,D-Asp3-Dhb7-RR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-RR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-YR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-HtyR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-LR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-Dha-LR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-D-Asp3-LR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-Leu1-LR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-HilR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-WR_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-LA_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-LY_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-LW_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,MC-LF_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,AnabaenopeptinB_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,AnabaenopeptinF_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,AnabaenopeptinA_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,OscillamideY_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,Nodularin_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,Dihydroanatoxin_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,Anatoxin-a_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,Homoanatoxin-a_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,Cylindrospermopsin_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,7-epi-Cylindrospermopsin_ppb,ND,
Rennie,Silver_Harbour_Thunder_Bay,0,wholewater_cyanotoxins,Rennie_Silver_Harbour_Thunder_Bay_19.02.2022_0_wholewater_cyanotoxins_A,7-deoxy-Cylindrospermopsin_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,D-Asp3-Dhb7-RR_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-RR_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-YR_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-HtyR_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-LR_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-Dha-LR_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-D-Asp3-LR_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-Leu1-LR_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-HilR_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-WR_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-LA_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-LY_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-LW_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,MC-LF_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,AnabaenopeptinB_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,AnabaenopeptinF_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,AnabaenopeptinA_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,OscillamideY_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,Nodularin_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,Dihydroanatoxin_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,Anatoxin-a_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,Homoanatoxin-a_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,Cylindrospermopsin_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,7-epi-Cylindrospermopsin_ppb,ND,
Karpovich,Saginaw_River,1,wholewater_cyanotoxins,Karpovich_Saginaw_River_16.02.2022_1_wholewater_cyanotoxins_A,7-deoxy-Cylindrospermopsin_ppb,ND,
Zastepa,RW_Ridgeway_Abino_Bay,0.5,wholewater_cyanotoxins,Zastepa_RW_Ridgeway_Abino_Bay_21.02.2022_0.5_wholewater_cyanotoxins_A,D-Asp3-Dhb7-RR_ppb,ND,
Zastepa,RW_Ridgeway_Abino_Bay,0.5,wholewater_cyanotoxins,Zastepa_RW_Ridgeway_Abino_Bay_21.02.2022_0.5_wholewater_cyanotoxins_A,MC-RR_ppb,ND,
Zastepa,RW_Ridgeway_Abino_Bay,0.5,wholewater_cyanotoxins,Zastepa_RW_Ridgeway_Abino_Bay_21.02.2022_0.5_wholewater_cyanotoxins_A,MC-YR_ppb,ND,
Zastepa,RW_Ridgeway_Abino_Bay,0.5,wholewater_cyanotoxins,Zastepa_RW_Ridgeway_Abino_Bay_21.02.2022_0.5_wholewater_cyanotoxins_A,MC-HtyR_ppb,ND,
Zastepa,RW_Ridgeway_Abino_Bay,0.5,wholewater_cyanotoxins,Zastepa_RW_Ridgeway_Abino_Bay_21.02.2022_0.5_wholewater_cyanotoxins_A,MC-LR_ppb,ND,
Zastepa,RW_Ridgeway_Abino_Bay,0.5,wholewater_cyanotoxins,Zastepa_RW_Ridgeway_Abino_Bay_21.02.2022_0.5_wholewater_cyanotoxins_A,MC-Dha-LR_ppb,ND,
Zastepa,RW_Ridgeway_Abino_Bay,0.5,wholewater_cyanotoxins,Zastepa_RW_Ridgeway_Abino_Bay_21.02.2022_0.5_wholewater_cyanotoxins_A,MC-D-Asp3-LR_ppb,ND,
