gene_symbol,gene_id,MFF.CY.1,MFF.CY.2,MFF.CY.3,MFF.DY.1,MFF.DY.2,MFF.DY.3,subcellular_locations,source_organism,normoxia_mean,hypoxia_mean,fold_change,expr_variance,organelle
stt3a,stt3a,9.127936545721367,9.234252192022495,9.128370809108931,9.251194365984448,9.021356672308677,9.132919225007598,Endoplasmic reticulum,9606,9.163519848950932,9.135156754433574,-0.004031723174320312,0.007026316209366555,ER
stt3a,stt3a,9.127936545721367,9.234252192022495,9.128370809108931,9.251194365984448,9.021356672308677,9.132919225007598,Endoplasmic reticulum membrane,9606,9.163519848950932,9.135156754433574,-0.004031723174320312,0.007026316209366555,Plasma Membrane
zbtb21,zbtb21,6.586171654854675,6.699500340161678,6.551080335043404,7.1180162044653335,6.775366090936392,6.964135612418245,Nucleus,9606,6.612250776686586,6.952505969273322,0.06308645938098126,0.048920449405302435,Nucleus
uvrag,uvrag,7.898039690764619,8.008032846969307,7.865955413933502,8.515591910049263,8.254008590564844,8.401108712395436,Chromosome,9606,7.924009317222477,8.390236404336514,0.07346945912637393,0.07430928060297208,Nucleus
uvrag,uvrag,7.898039690764619,8.008032846969307,7.865955413933502,8.515591910049263,8.254008590564844,8.401108712395436,centromere,9606,7.924009317222477,8.390236404336514,0.07346945912637393,0.07430928060297208,Nucleus
uvrag,uvrag,7.898039690764619,8.008032846969307,7.865955413933502,8.515591910049263,8.254008590564844,8.401108712395436,Cytoplasmic vesicle,9606,7.924009317222477,8.390236404336514,0.07346945912637393,0.07430928060297208,Cytoplasm
uvrag,uvrag,7.898039690764619,8.008032846969307,7.865955413933502,8.515591910049263,8.254008590564844,8.401108712395436,autophagosome,9606,7.924009317222477,8.390236404336514,0.07346945912637393,0.07430928060297208,Endosome_and_Lysosome
uvrag,uvrag,7.898039690764619,8.008032846969307,7.865955413933502,8.515591910049263,8.254008590564844,8.401108712395436,Early endosome,9606,7.924009317222477,8.390236404336514,0.07346945912637393,0.07430928060297208,Endosome_and_Lysosome
uvrag,uvrag,7.898039690764619,8.008032846969307,7.865955413933502,8.515591910049263,8.254008590564844,8.401108712395436,Endoplasmic reticulum,9606,7.924009317222477,8.390236404336514,0.07346945912637393,0.07430928060297208,ER
uvrag,uvrag,7.898039690764619,8.008032846969307,7.865955413933502,8.515591910049263,8.254008590564844,8.401108712395436,Late endosome,9606,7.924009317222477,8.390236404336514,0.07346945912637393,0.07430928060297208,Endosome_and_Lysosome
uvrag,uvrag,7.898039690764619,8.008032846969307,7.865955413933502,8.515591910049263,8.254008590564844,8.401108712395436,Lysosome,9606,7.924009317222477,8.390236404336514,0.07346945912637393,0.07430928060297208,Endosome_and_Lysosome
uvrag,uvrag,7.898039690764619,8.008032846969307,7.865955413933502,8.515591910049263,8.254008590564844,8.401108712395436,Midbody,9606,7.924009317222477,8.390236404336514,0.07346945912637393,0.07430928060297208,Other
ripk4,ripk4,2.1972245773362196,1.9459101490553132,2.4849066497880004,0,0,1.6094379124341003,Cytoplasm,9606,2.209347125393178,0.5364793041447001,-1.0626515065886444,1.2140138863729129,Cytoplasm
ripk4,ripk4,2.1972245773362196,1.9459101490553132,2.4849066497880004,0,0,1.6094379124341003,Membrane,9606,2.209347125393178,0.5364793041447001,-1.0626515065886444,1.2140138863729129,Plasma Membrane
prdm15,prdm15,6.658011045870748,6.953684210870537,6.720220155135295,6.934397209928558,6.759255270663693,6.754604099487962,Nucleus,9606,6.777305137292193,6.816085526693404,0.007175910874873636,0.014372505843399299,Nucleus
atg101,atg101,6.917705609835305,6.981934677156389,6.9363427358340495,7.203405521083095,6.959398512133975,7.095064377287131,Cytoplasm,7955,6.945327674275248,7.085956136834734,0.02531165840018753,0.01234849544395589,Cytoplasm
atg101,atg101,6.917705609835305,6.981934677156389,6.9363427358340495,7.203405521083095,6.959398512133975,7.095064377287131,Preautophagosomal structure,7955,6.945327674275248,7.085956136834734,0.02531165840018753,0.01234849544395589,Endosome_and_Lysosome
cxadr,cxadr,9.624302610338294,9.806536026459678,9.60434000197507,9.576787413063618,9.363576347875041,9.465602553171852,Basolateral cell membrane,7955,9.678392879591014,9.468655438036837,-0.028618375903672597,0.022711680580679544,Plasma Membrane
cxadr,cxadr,9.624302610338294,9.806536026459678,9.60434000197507,9.576787413063618,9.363576347875041,9.465602553171852,Cell junction,7955,9.678392879591014,9.468655438036837,-0.028618375903672597,0.022711680580679544,Cell_Junction
cxadr,cxadr,9.624302610338294,9.806536026459678,9.60434000197507,9.576787413063618,9.363576347875041,9.465602553171852,adherens junction,7955,9.678392879591014,9.468655438036837,-0.028618375903672597,0.022711680580679544,Cell_Junction
cxadr,cxadr,9.624302610338294,9.806536026459678,9.60434000197507,9.576787413063618,9.363576347875041,9.465602553171852,Cell junction,7955,9.678392879591014,9.468655438036837,-0.028618375903672597,0.022711680580679544,Cell_Junction
cxadr,cxadr,9.624302610338294,9.806536026459678,9.60434000197507,9.576787413063618,9.363576347875041,9.465602553171852,tight junction,7955,9.678392879591014,9.468655438036837,-0.028618375903672597,0.022711680580679544,Cell_Junction
cxadr,cxadr,9.624302610338294,9.806536026459678,9.60434000197507,9.576787413063618,9.363576347875041,9.465602553171852,Cell membrane,7955,9.678392879591014,9.468655438036837,-0.028618375903672597,0.022711680580679544,Plasma Membrane
rnft1,rnft1,7.967973179662935,8.137980454452139,7.952615111651,8.292047637431354,7.959625305098115,8.11701408773731,Endoplasmic reticulum membrane,7955,8.019522915255358,8.122895676755592,0.016440694891008686,0.018499860579329376,Plasma Membrane
ints2,ints2,7.383989457978509,7.461640392208575,7.31455283232408,7.529406457837013,7.217443431696533,7.3277805384216315,Cytoplasm,9606,7.386727560837055,7.358210142651726,-0.004913960063528699,0.012419578343396371,Cytoplasm
ints2,ints2,7.383989457978509,7.461640392208575,7.31455283232408,7.529406457837013,7.217443431696533,7.3277805384216315,Nucleus,9606,7.386727560837055,7.358210142651726,-0.004913960063528699,0.012419578343396371,Nucleus
ints2,ints2,7.383989457978509,7.461640392208575,7.31455283232408,7.529406457837013,7.217443431696533,7.3277805384216315,Nucleus membrane,9606,7.386727560837055,7.358210142651726,-0.004913960063528699,0.012419578343396371,Nucleus
atp5l,atp5l,8.794218683679489,8.88723835429314,8.734238184268579,9.085230560933338,8.874168090363968,9.04699757378001,Mitochondrion,9606,8.805231740747068,9.002132075025772,0.02868392745925586,0.019066824464090637,Mitochondrion
atp5l,atp5l,8.794218683679489,8.88723835429314,8.734238184268579,9.085230560933338,8.874168090363968,9.04699757378001,Mitochondrion inner membrane,9606,8.805231740747068,9.002132075025772,0.02868392745925586,0.019066824464090637,Plasma Membrane
ruvbl2,ruvbl2,7.017506142941256,7.189922170745808,7.186901020411631,7.348587530927593,6.981934677156389,7.268920128193722,Dynein axonemal particle,7955,7.131443111366232,7.199814112092568,0.012079790137402867,0.020173904645461222,Neuronal_and_Synaptic Structures
ruvbl2,ruvbl2,7.017506142941256,7.189922170745808,7.186901020411631,7.348587530927593,6.981934677156389,7.268920128193722,Nucleus,7955,7.131443111366232,7.199814112092568,0.012079790137402867,0.020173904645461222,Nucleus
spns2,spns2,5.043425116919247,5.375278407684165,5.19295685089021,3.713572066704308,3.4339872044851463,3.970291913552122,Cell membrane,7955,5.2038867918312075,3.705950394913859,-0.3986862471009644,0.712972235565767,Plasma Membrane
spns2,spns2,5.043425116919247,5.375278407684165,5.19295685089021,3.713572066704308,3.4339872044851463,3.970291913552122,Endosome membrane,7955,5.2038867918312075,3.705950394913859,-0.3986862471009644,0.712972235565767,Plasma Membrane
ptrh2,ptrh2,6.588926477533519,6.684611727667927,6.513230110912307,6.7580945044277305,6.586171654854675,6.666956792429207,Mitochondrion outer membrane,9606,6.595589438704585,6.670407650570538,0.014141326875616833,0.007589132966798179,Plasma Membrane
atp2a3,atp2a3,2.5649493574615367,0,0,2.5649493574615367,2.0794415416798357,0,Endoplasmic reticulum membrane,9606,0.8549831191538456,1.548130299713791,0.4580329943054708,1.7639152764071924,Plasma Membrane
atp2a3,atp2a3,2.5649493574615367,0,0,2.5649493574615367,2.0794415416798357,0,Nucleus membrane,9606,0.8549831191538456,1.548130299713791,0.4580329943054708,1.7639152764071924,Nucleus
atp2a3,atp2a3,2.5649493574615367,0,0,2.5649493574615367,2.0794415416798357,0,Sarcoplasmic reticulum membrane,9606,0.8549831191538456,1.548130299713791,0.4580329943054708,1.7639152764071924,Cytoplasm
p2rx1,p2rx1,1.6094379124341003,2.3978952727983707,3.1354942159291497,3.1780538303479458,3.6888794541139363,3.1354942159291497,Cell membrane,9606,2.3809424670538735,3.334142500130344,0.35832112153484974,0.5434807183819907,Plasma Membrane
